Year,Country,Name,Role
2018,Ukraine,Valentyn Melnyk,Guest
2018,United Kingdom,Richard Forster,Leader
2018,United Kingdom,Fieke Dekkers,Deputy leader
2018,United States of America,Brian Dean,Leader
2018,United States of America,Matthew Fontaine,Deputy leader
2018,Uzbekistan,Uktamjon Khudayberdiev,Leader
2018,Uzbekistan,Raif Akhmedshin,Deputy leader
2018,Venezuela,Rubmary Daribeth Rojas Linarez,Leader
2018,Venezuela,Ana Laura Martin Martin,Guest
2018,Vietnam,Son Bao Pham,Leader
2018,Vietnam,Duc Nghia Nguyen,Deputy leader
2018,Vietnam,Ho Dac Phuong,Guest
2018,Vietnam,Nhat Minh Nam,Guest
2018,Vietnam,Nhung Sam Thi Nhu,Guest
2018,Vietnam,Sy Vinh Le,Guest
2018,Vietnam,Thi Hai Yen Trinh,Guest
