Year,Country,Name,Role
2017,Netherlands,Eljakim Schrijvers,Leader
2017,Netherlands,Marcel Vlastuin,Deputy leader
2017,Netherlands,Eljakim Schrijvers,Treasurer
2017,Netherlands,Andrea Schrijvers,Guest
2017,Netherlands,Koen Wolters,Guest
2017,Nigeria,Oluchi Jennie Bamidele,Leader
2017,Nigeria,Babatunji Omoniwa,Deputy leader
2017,Nigeria,Abiodun Bimfoluwa Akinloye,Guest
2017,North Macedonia,Marija Mihova,Leader
2017,North Macedonia,Kire Trivodaliev,Deputy leader
2017,North Macedonia,Mile Jovanov,IC member
2017,North Macedonia,Emil Stankov,Guest
2017,Norway,David Narum,Leader
2017,Norway,Fredrik Aleksander Anfinsen,Deputy leader
2017,Palestine,Mohammed Alfatafta,Leader
2017,Philippines,Kevin Charles Atienza,Leader
2017,Philippines,Jared Guissmo Asuncion,Deputy leader
2017,Philippines,Von Alano,Guest
2017,Poland,Piotr Chrząstowski-Wachtel,Leader
2017,Poland,Karol Pokorski,Deputy leader
2017,Poland,Jakub Łącki,ISC member
2017,Poland,Judyta Łącka,Guest
2017,Portugal,Pedro Ribeiro,Leader
2017,Portugal,Pedro Paredes,Deputy leader
2017,Republic of Korea,Sung Ryul Kim,Leader
2017,Republic of Korea,Inbok Lee,Deputy leader
2017,Republic of Korea,Bumsoo Park,Guest
2017,Republic of Korea,Geunwoo Bae,Guest
2017,Republic of Korea,Hoyeun Park,Guest
2017,Republic of Korea,Jae Hoon Kim,Guest
2017,Republic of Korea,Wookyeol So,Guest
2017,Romania,Zoltan Szabó,Leader
2017,Romania,Răzvan Sălăjan,Deputy leader
2017,Russia,Marina Tsvetkova,Leader
2017,Russia,Maxim Akhmedov,Deputy leader
2017,Russia,Vladimir Kiryukhin,IC member
2017,Russia,Pavel Mavrin,ISC member
2017,Russia,Sergei Masiagin,ITC member
2017,Russia,Mikhail Tikhomirov,Guest
2017,Russia,Olga Kornienko,Guest
2017,Serbia,Marko Savić,Leader
2017,Serbia,Demjan Grubić,Deputy leader
2017,Singapore,Steven Halim,Leader
2017,Singapore,Tser Ni Eileen Moh,Deputy leader
2017,Singapore,Sun Teck Tan,IC member
2017,Singapore,Ranald Yun Shao Lam,Guest
2017,Singapore,Shu Yi Jasmine Tan,Guest
2017,Slovakia,Michal Anderle,Leader
2017,Slovakia,Eduard Batmendijn,Deputy leader
2017,Slovakia,Michal Forišek,ISC member
2017,Slovenia,Darko Pevec,Leader
2017,Slovenia,Simon Weiss,Deputy leader
2017,South Africa,Michael Cameron,Leader
2017,South Africa,Robin Visser,Deputy leader
2017,Spain,Salvador Roura Ferret,Leader
2017,Spain,Jacobo Vilella Vilahur,Deputy leader
2017,Sri Lanka,Varuna Parinda Jayasiri,Leader
2017,Sweden,Fredrik Niemelä,Leader
2017,Sweden,Johan Sannemo,Deputy leader
2017,Sweden,Erika Niemelä,Guest
2017,Switzerland,Luc Haller,Leader
2017,Switzerland,Johannes Kapfhammer,Deputy leader
2017,Switzerland,Daniel Graf,Guest
2017,Switzerland,Helene Wolleb,Guest
2017,Switzerland,Monika Steinová,Guest
2017,Syria,Ammar Alnahhas,Leader
2017,Syria,Madhat Alsoos,Deputy leader
2017,Syria,Jafar Alkheir,Guest
2017,Taiwan,Greg Lee,Leader
2017,Taiwan,Pang-Yi Wu,Deputy leader
2017,Taiwan,Hsiu-Chih Yi,Guest
2017,Taiwan,Shi-Chun Tsai,Guest
2017,Taiwan,Sun-Yuan Hsieh,Guest
2017,Taiwan,Ya-Chun Hsu,Guest
2017,Tajikistan,Alexandr Ismatov,Leader
2017,Tajikistan,Umedjon Safarov,Deputy leader
2017,Thailand,Jittat Fakcharoenphol,Leader
2017,Thailand,Athasit Surarerks,Deputy leader
2017,Thailand,Niwan Wattanakitrungroj,Guest
2017,Thailand,Vacharapat Mettanant,Guest
2017,Thailand,Wachirapan Thongwichit,Guest
2017,Tunisia,Adem Khachnaoui,Leader
2017,Tunisia,Mohamed Aymen Mechri,Deputy leader
2017,Türkiye,Muhammed Fatih Demirci,Leader
2017,Türkiye,Buğra Çaşkurlu,Deputy leader
2017,Türkiye,Mujdat Engin,Guest
2017,Turkmenistan,Kochek Arazov,Leader
2017,Ukraine,Vitalii Bondarenko,Leader
2017,Ukraine,Bohdan Kudrenko,Deputy leader
2017,Ukraine,Lesya Bondarenko,Guest
2017,Ukraine,Valentyn Melnyk,Guest
2017,Ukraine,Vladyslav Tsypko,Guest
2017,United Kingdom,Fieke Dekkers,Leader
2017,United Kingdom,Robin Elliott,Deputy leader
2017,Uzbekistan,Bahodir Gulmatov,Leader
2017,Vietnam,Son Bao Pham,Leader
2017,Vietnam,Duc Nghia Nguyen,Deputy leader
2017,Vietnam,Dong Do Duc,Guest
2017,Vietnam,Nhat Minh Nam,Guest
