Year,Country,Name,Role
2024,Croatia,Josip Klepec,Deputy leader
2024,Cuba,Leonardo Cardona Luque,Leader
2024,Cuba,Eduardo Brito Labrada,Deputy leader
2024,Cyprus,Dimitris Leivadiotis,Leader
2024,Cyprus,Antonis Georgiou,Deputy leader
2024,Czech Republic,Daniel Skýpala,Leader
2024,Czech Republic,Benjamin Swart,Deputy leader
2024,Czech Republic,Martin Mareš,ITC member
2024,Denmark,David Rasmussen Lolck,Leader
2024,Denmark,Nicolai Robinson,Deputy leader
2024,Dominican Republic,Roberto Carlos Abreu Diaz,Leader
2024,Dominican Republic,Pedro Manuel Taveras Nuñez,Deputy leader
2024,Dominican Republic,Damien Rouches,Guest
2024,Dominican Republic,Marlon Hernandez,Guest
2024,Dominican Republic,Patricia Brando,Guest
2024,Dominican Republic,Wendy Rodriguez,Guest
2024,Ecuador,Omar Paladines,Leader
2024,Ecuador,Miguel Ordóñez Mera,Deputy leader
2024,Ecuador,Armando Neira Castillo,Guest
2024,Ecuador,Cecilia Valverde,Guest
2024,Ecuador,Luis Rivera,Guest
2024,Ecuador,Rosa De la Cueva,Guest
2024,Ecuador,Vladimir Valverde,Guest
2024,Egypt,Haytham Hassan,Leader
2024,Egypt,Youssef Sherif,Leader
2024,Egypt,Hussien Ibrahim,Deputy leader
2024,Egypt,Jingbang Chen,Deputy leader
2024,Egypt,Eslam Wageed,IC member
2024,Egypt,Mahmoud Badawy,ISC member
2024,Egypt,Wael Ewida,ITC member
2024,Egypt,Qingyu Shi,Guest
2024,Egypt,Ahmed Elsayed,Invited guest
2024,Egypt,Dina Ibrahim,Invited guest
2024,Egypt,Hazem Issa,Invited guest
2024,Egypt,Mohamed Anany,Invited guest
2024,Egypt,Mohamed Ayman,Invited guest
2024,Egypt,Mohamed Bakry,Invited guest
2024,Egypt,Omar Aman,Invited guest
2024,El Salvador,Humberto Alfonso Sermeño Villalta,Leader
2024,El Salvador,Gabriela Lourdes Rodríguez Parada,Deputy leader
2024,El Salvador,Diego Sermeño,Guest
2024,El Salvador,Michelle Gutiérrez,Guest
2024,El Salvador,Sebastián Sermeño,Guest
2024,Estonia,Ahto Truu,Leader
2024,Estonia,Targo Tennisberg,Deputy leader
2024,Estonia,Sandra Schumann,IC member
2024,Estonia,Sander Kütisaar,Guest
2024,Estonia,Sanna Schumann,Invited guest
2024,Finland,Leo Varis,Leader
2024,Finland,Anni Tapionlinna,Deputy leader
2024,France,Simon Mauras,Leader
2024,France,Arthur Léonard,Deputy leader
2024,Georgia,George Mandaria,Leader
2024,Georgia,Bakari Gamezardashvili,Deputy leader
2024,Georgia,Ketevan Gorgadze,Guest
2024,Georgia,Nicholas Jimsheleishvili,Guest
2024,Germany,Wolfgang Pohl,Leader
2024,Germany,Yasmine Briefs,Deputy leader
2024,Greece,Christos Tzamos,Leader
2024,Greece,Nikolaos Tzamos,Deputy leader
2024,"Hong Kong, China",Hui Yee Fan,Leader
2024,"Hong Kong, China",Hoi Chun Lee,Deputy leader
2024,Hungary,Gyula Horváth,Leader
2024,Hungary,Ágnes Erdősné Németh,Deputy leader
2024,Hungary,Flóra Anna Rétfalvi,IC member
2024,Hungary,Zsolt Németh,ISC member
2024,Hungary,László Nyúl,ITC member
2024,Iceland,Arnar Bjarni Arnarson,Leader
2024,Iceland,Samúel Arnar Hafsteinsson,Deputy leader
2024,India,Madhavan Mukund,Leader
2024,India,Jatin Yadav,Deputy leader
2024,Indonesia,Ammar Fathin Sabili,Leader
2024,Indonesia,Vio Albert Ferdinand,Deputy leader
2024,Indonesia,Pikatan Arya Bramajati,Invited guest
2024,Indonesia,Prabowo Djonatan,Invited guest
2024,Iran,Mohammad Ali Abam,Leader
2024,Iran,Ali Safary,Deputy leader
2024,Iran,Ali Sharifi Zarchi,ISC member
2024,Iran,Amir Keivan Mohtashami,ITC member
2024,Iran,Hamid Zarrabi-Zadeh,ITC member
2024,Iran,Babak Hasani Faraman,Guest
2024,Iran,Kian Mirjalali,Invited guest
2024,Iran,Mohammadreza Maleki Ghahfarrokhi,Invited guest
2024,Ireland,Andrew Nash,Leader
2024,Ireland,Derbhal Timon,Deputy leader
2024,Israel,Ron Ryvchin,Leader
2024,Israel,Mayan Salomon,Deputy leader
2024,Israel,Avshalom Elmalech,Guest
2024,Israel,Eitan Elbaum,Guest
2024,Israel,Itay Panhi,Guest
2024,Italy,Giorgio Audrito,Leader
2024,Italy,Valerio Stancanelli,Deputy leader
2024,Japan,Yuto Watanabe,Leader
2024,Japan,Tatsuhito Yamagata,Deputy leader
2024,Japan,Daiki Kodama,Guest
2024,Japan,Seiichi Tani,Guest
2024,Japan,Hirotaka Yoneda,Invited guest
2024,Japan,Masataka Yoneda,Invited guest
2024,Jordan,Mowaffaq Hanandeh,Leader
2024,Jordan,Ashraf Ahmad,Deputy leader
2024,Jordan,Lubna AlHasan,Guest
2024,Kazakhstan,Temirlan Satylkhanov,Leader
2024,Kazakhstan,Aibar Kuanyshbay,Deputy leader
2024,Kyrgyzstan,Kylychbek Uraiymov,Leader
2024,Kyrgyzstan,Aidar Munduzbaev,Deputy leader
2024,Kyrgyzstan,Mederbek Osmonov,Guest
2024,Latvia,Mārtiņš Opmanis,Leader
2024,Latvia,Pēteris Pakalns,Deputy leader
2024,Latvia,Eduards Kaļiņičenko,IC member
2024,Libya,Safwan Bouna,Leader
2024,Libya,Ali Abdulhafid Elrowayati,Deputy leader
2024,Libya,Adel Elsenusi,Guest
2024,Libya,Majdi Ashibani,Invited guest
2024,Lithuania,Jūratė Skūpienė,Leader
2024,Lithuania,Zigmas Bitinas,Deputy leader
2024,Lithuania,Martynas Keturakis,Invited guest
2024,Lithuania,Valentina Dagienė,Invited guest
2024,Luxembourg,Luca Courte,Leader
2024,Luxembourg,Daniel Murphy,Deputy leader
2024,"Macao, China",Teng Lam,Leader
2024,"Macao, China",Kuo Meng Sun,Deputy leader
2024,"Macao, China",Cheng U Ian,Guest
2024,"Macao, China",Kin Un Lam,Guest
2024,"Macao, China",Xiulan Lin,Guest
2024,Malaysia,Amos Li Sheng Tan,Leader
2024,Malaysia,Hua Zhi Vee,Deputy leader
2024,Mexico,Juan Pérez Mondragón,Leader
2024,Mexico,Jorge Sebastián Reyes Canul,Deputy leader
2024,Mexico,Abraham Baltazar Murillo Sandoval,Guest
2024,Mexico,Araceli Velazquez Gutiérrez,Guest
2024,Mexico,Félix Rafael Horta Cuadrilla,Guest
2024,Mexico,Luis Rodolfo Nájera Ramírez,Guest
2024,Moldova,Sergiu Corlat,Leader
2024,Moldova,Igor Bercu,Deputy leader
2024,Mongolia,Tsedevsuren Danzan,Leader
2024,Mongolia,Ulambayar Turtogtokh,Deputy leader
2024,Mongolia,Sugardorj Chagnaadorj,Guest
2024,Montenegro,Ranko Čabrilo,Leader
2024,Morocco,Anas Abou El Kalam,Leader
2024,Morocco,Mohamed Benomar El Mdeghri,Deputy leader
2024,Netherlands,Jeroen op de Beek,Leader
2024,Netherlands,Jeroen Krijgsman,Deputy leader
2024,Netherlands,Eljakim Schrijvers,Treasurer
2024,New Zealand,Nicholas Grace,Leader
2024,New Zealand,Qiushi Chen,Deputy leader
2024,New Zealand,Suzanne Scott,Guest
2024,Nigeria,Oluchi Jennie Bamidele,Leader
2024,North Macedonia,Mile Jovanov,Leader
2024,North Macedonia,Emil Stankov,Deputy leader
2024,Norway,Birk Tjelmeland,Leader
2024,Norway,Jakob Rødal Skaar,Deputy leader
2024,Pakistan,Mirza Ali,Leader
2024,Pakistan,Ahmad Usman,Deputy leader
2024,Palestine,Musa Alrefaya,Leader
2024,Palestine,Mohammed Khalil,Deputy leader
2024,Palestine,Mohammed Atalah,Guest
2024,Palestine,Samed Al-Hajajla,Guest
2024,Peru,Gustavo Alonzo Suero Soto,Leader
2024,Philippines,Kevin Charles Atienza,Leader
2024,Philippines,Gerard Francis Ortega,Deputy leader
2024,Poland,Pawel Gawrychowski,Leader
2024,Poland,Krzysztof Boryczka,Deputy leader
2024,Poland,Bartosz Kostka,Invited guest
2024,Poland,Franciszek Witt,Invited guest
2024,Poland,Jakub Łącki,Invited guest
2024,Poland,Judyta Łącka,Invited guest
2024,Poland,Staś Łącki,Invited guest
2024,Portugal,Pedro Ribeiro,Leader
2024,Portugal,Pedro Costa,Deputy leader
2024,Republic of Korea,Inbok Lee,Leader
2024,Republic of Korea,Heejin Park,Deputy leader
2024,Republic of Korea,Jae Hoon Kim,Guest
2024,Republic of Korea,Jaehyun Koo,Guest
2024,Republic of Korea,Younguk Jo,Guest
2024,Romania,Marius Nicoli,Leader
2024,Romania,Alexandru Luchianov,Deputy leader
2024,Rwanda,Joel Lee,Invited guest
2024,Saudi Arabia,Akram Ahmed,Leader
2024,Saudi Arabia,Abdulmohsen Mohammedsaleh,Deputy leader
2024,Saudi Arabia,Majed Alzahrani,Guest
2024,Saudi Arabia,Sharaf Althumairy,Guest
2024,Serbia,Dragan Urošević,Leader
2024,Serbia,Aleksa Milisavljević,Deputy leader
2024,Singapore,Steven Halim,Leader
2024,Singapore,Ma Zhou,Deputy leader
2024,Singapore,Sun Teck Tan,IC member
2024,Singapore,Jonathan Irvin Gunawan,Guest
2024,Slovakia,Rastislav Krivoš-Belluš,Leader
2024,Slovakia,Michal Anderle,Deputy leader
2024,Slovakia,Michal Forišek,ISC member
2024,Slovenia,Darko Pevec,Leader
2024,Slovenia,Simon Weiss,Deputy leader
2024,South Africa,Benjamin Kleyn,Leader
2024,South Africa,Kamohelo Motloung,Deputy leader
2024,Spain,Jacobo Vilella Vilahur,Leader
2024,Spain,Felix Moreno Peñarrubia,Invited guest
2024,Sri Lanka,Mudith Witharamalage,Leader
2024,Sri Lanka,Sadeep Weerasinghe,Deputy leader
2024,Sri Lanka,Chamalie Athauda Arachchi,Guest
2024,Sweden,Joshua Andersson,Leader
2024,Sweden,Harry Zhang,Deputy leader
2024,Sweden,Fredrik Niemelä,IC member
2024,Switzerland,Charlotte Knierim,Leader
2024,Switzerland,Johannes Kapfhammer,Deputy leader
2024,Switzerland,Luca Versari,Guest
2024,Syria,Ammar Alnahhas,Leader
2024,Syria,Abdulrahman Ahdali,Deputy leader
2024,Taiwan,Greg Lee,Leader
2024,Taiwan,Shi-Chun Tsai,Deputy leader
2024,Taiwan,Chia-Yu Su,Guest
2024,Taiwan,Chung-Liang Wei,Guest
2024,Taiwan,Jia-Ling Koh,Guest
2024,Taiwan,Yu-Ming Kuo,Guest
2024,Tajikistan,Nozimjon Safarov,Leader
2024,Tajikistan,Muhammadjon Eshonjonov,Deputy leader
2024,Thailand,Jittat Fakcharoenphol,Leader
2024,Thailand,Panuakdet Suwannatat,Deputy leader
2024,Thailand,Jakarin Chawachat,Guest
2024,Thailand,Pasin Manurangsi,Guest
2024,Thailand,Ratchada Yatra,Guest
2024,Thailand,Setha Pinthanon,Guest
2024,Tunisia,Mohamed Nguira,Leader
2024,Tunisia,Moetez Bellah Chelly,Deputy leader
2024,Türkiye,Muhammed Fatih Demirci,Leader
2024,Türkiye,Buğra Çaşkurlu,Deputy leader
2024,Türkiye,Emre Tepe,Guest
2024,Turkmenistan,Nurahmet Resulov,Deputy leader
2024,Ukraine,Anton Tsypko,Leader
2024,Ukraine,Valentyn Melnyk,Deputy leader
2024,Ukraine,Yana Cheishvili,Guest
2024,United Arab Emirates,Abdallah Elmarhoune,Guest
2024,United Arab Emirates,Subramanian Krishnamoorthy,Guest
2024,United Kingdom,Richard Forster,Leader
2024,United Kingdom,Fieke Dekkers,Deputy leader
2024,United States of America,Mark Chen,Leader
2024,United States of America,Yuni Xia,Deputy leader
2024,United States of America,Anurag Garg,Guest
2024,United States of America,Ashish Goel,Guest
2024,United States of America,Ruchi Goyal,Guest
2024,United States of America,Scott Wu,Guest
2024,Uzbekistan,Sunatullo Khojiev,Leader
2024,Uzbekistan,Asadullo Ganiev,Deputy leader
2024,Uzbekistan,Khumoyun Sultonov,IC member
2024,Uzbekistan,Raif Akhmedshin,ISC member
2024,Uzbekistan,Davlatbek Mirakulov,ITC member
2024,Uzbekistan,Erkin Kurbonov,Guest
2024,Uzbekistan,Nodirbek Barnayev,Guest
2024,Uzbekistan,Rustam Karimjonov,Guest
2024,Uzbekistan,Sanjar Alimov,Guest
2024,Venezuela,Jose Trinidad Trino Gomez Barreto,Leader
2024,Venezuela,Samuel Nacache,Deputy leader
2024,Venezuela,Rubmary Daribeth Rojas Linarez,Guest
2024,Vietnam,Thuan Do Phan,Leader
2024,Vietnam,Dong Do Duc,Deputy leader
2024,Vietnam,Ha Nguyen Thi Thu,Guest
2024,Vietnam,Hien Tran Thi Thu,Guest
2024,Vietnam,Khiem Nguyen Anh,Guest
2024,Vietnam,Long Tran Quoc,Guest
2024,Vietnam,Nguyen Pham Cao,Guest
