Rank,Name,Country,Task_1,Task_2,Task_3,Task_4,Task_5,Task_6,Task_7,Task_8,Score,Rel_score(%),Award
326,Andreas Rasvanis,Greece,3,20,5,56,11,0, , ,95,15.83,
327,Juan Diego Marcano Cuellar,Venezuela,11,0,15,56,11,0, , ,93,15.50,
328,Miguel Sáenz,Colombia,11,9,5,56,11,0, , ,92,15.33,
329,Daan de Groot,Netherlands,3,9,0,43,11,21, , ,87,14.50,
330,Daniel Emeka-Ilozor,Nigeria,3,9,5,56,11,0, , ,84,14.00,
330,Daniel Smolders,Belgium,3,9,5,56,11,0, , ,84,14.00,
332,Malik Sadaqa,Jordan,3,9,0,56,11,0, , ,79,13.17,
333,Bokis Dimitrios,Greece,11,0,0,56,11,0, , ,78,13.00,
334,Moyinoluwa David Orimoloye,Nigeria,3,37,5,21,11,0, , ,77,12.83,
335,Apiram Rajamohan,Sri Lanka,3,0,5,56,11,0, , ,75,12.50,
335,Joseph Achimugu,Nigeria,3,0,5,56,11,0, , ,75,12.50,
335,Mohammed Atalah,Palestine,3,0,5,56,11,0, , ,75,12.50,
338,Brent Butkow,South Africa,3,0,15,43,11,0, , ,72,12.00,
338,Chun Ioi Chan,"Macao, China",3,0,15,43,11,0, , ,72,12.00,
340,Marcelo Lemus,Chile,11,0,0,43,11,0, , ,65,10.83,
341,Elvar Árni Bjarnason,Iceland,3,0,5,43,11,0, , ,62,10.33,
342,Hok Fong Wong,"Macao, China",11,9,5,21,11,0, , ,57,9.50,
342,Iraira Rivera,Dominican Republic,3,0,0,43,11,0, , ,57,9.50,
342,Kiara González,Colombia,3,0,0,43,11,0, , ,57,9.50,
345,Rubdary Valentina Rojas Linarez,Venezuela,0,0,0,56,0,0, , ,56,9.33,
346,Adam Hustava,Luxembourg,3,20,0,21,11,0, , ,55,9.17,
346,Thomas Wachter,Austria,3,9,0,43,0,0, , ,55,9.17,
348,Magsut Yangabayev,Uzbekistan,11,0,0,43,0,0, , ,54,9.00,
349,Divanny Perez,Dominican Republic,0,0,0,21,11,0, , ,32,5.33,
350,Diego Emilio Rebollo García,Chile,3,0,0,21,0,0, , ,24,4.00,
351,Benedict Ukwenya,Nigeria,3,0,0,0,11,0, , ,14,2.33,
